7, 8, 9, 10, 11, 0.281921, 0.29227, 0.484517, 0.484848, 0.209902, 0.220219, 0.377119, 0.377468, 0.171625, 0.181933, 0.29111, 0.291487
6, 8, 9, 10, 11, 0.236398, 0.244951, 0.403435, 0.40368, 0.220944, 0.229479, 0.384701, 0.384943, 0.18475, 0.193305, 0.307541, 0.307802
6, 7, 9, 10, 11, 0.218944, 0.226625, 0.374369, 0.374372, 0.204153, 0.211815, 0.352078, 0.352065, 0.179646, 0.187304, 0.296951, 0.29692
6, 7, 8, 10, 11, 0.239355, 0.247375, 0.400984, 0.401227, 0.209091, 0.217086, 0.364206, 0.364435, 0.174926, 0.182925, 0.289274, 0.289494
6, 7, 8, 9, 11, 0.215186, 0.224329, 0.371732, 0.372004, 0.204084, 0.213202, 0.356063, 0.356324, 0.177049, 0.18617, 0.297077, 0.297354
6, 7, 8, 9, 10, 0.218556, 0.227908, 0.375303, 0.375379, 0.203352, 0.212695, 0.352393, 0.352475, 0.177493, 0.186835, 0.293246, 0.293352
5, 8, 9, 10, 11, 0.172299, 0.183517, 0.311446, 0.312181, 0.153709, 0.164897, 0.286981, 0.287753, 0.122443, 0.133633, 0.192343, 0.193363
5, 7, 9, 10, 11, 0.162487, 0.17362, 0.284831, 0.285387, 0.148671, 0.159785, 0.263506, 0.264098, 0.130248, 0.141388, 0.203406, 0.204187
5, 7, 8, 10, 11, 0.165407, 0.176613, 0.253471, 0.254318, 0.141684, 0.152887, 0.223878, 0.224822, 0.141133, 0.152334, 0.22202, 0.222964
5, 7, 8, 9, 11, 0.165286, 0.176423, 0.29865, 0.299289, 0.157934, 0.16906, 0.285759, 0.286423, 0.13181, 0.142949, 0.209692, 0.210559
5, 7, 8, 9, 10, 0.161684, 0.172722, 0.282593, 0.283056, 0.150737, 0.161769, 0.265529, 0.266034, 0.133777, 0.144854, 0.208327, 0.209077
5, 6, 9, 10, 11, 0.143047, 0.153131, 0.234056, 0.234649, 0.121415, 0.131483, 0.190037, 0.190767, 0.120285, 0.130349, 0.187173, 0.187902
5, 6, 8, 10, 11, 0.159062, 0.169413, 0.274039, 0.274825, 0.143833, 0.154165, 0.252476, 0.253313, 0.126741, 0.137084, 0.201877, 0.202852
5, 6, 8, 9, 11, 0.144902, 0.155121, 0.242303, 0.243032, 0.126586, 0.136784, 0.205453, 0.206296, 0.122644, 0.132842, 0.194997, 0.195867
5, 6, 8, 9, 10, 0.143884, 0.154014, 0.235959, 0.236534, 0.12194, 0.132061, 0.190196, 0.190947, 0.121431, 0.131548, 0.18901, 0.189757
5, 6, 7, 10, 11, 0.154172, 0.164507, 0.258604, 0.259183, 0.144126, 0.154449, 0.243651, 0.24426, 0.133874, 0.144216, 0.212039, 0.212741
5, 6, 7, 9, 11, 0.147886, 0.157984, 0.243622, 0.244058, 0.131596, 0.141686, 0.208269, 0.208811, 0.130611, 0.140704, 0.207237, 0.207784
5, 6, 7, 9, 10, 0.155392, 0.165225, 0.252634, 0.252804, 0.135812, 0.145644, 0.211152, 0.211475, 0.134878, 0.144712, 0.209071, 0.209399
5, 6, 7, 8, 11, 0.151737, 0.162064, 0.258405, 0.25912, 0.147166, 0.157481, 0.250118, 0.250851, 0.134333, 0.144662, 0.212548, 0.213387
5, 6, 7, 8, 10, 0.155152, 0.165375, 0.261968, 0.262514, 0.14778, 0.158, 0.249924, 0.250498, 0.136915, 0.14716, 0.216658, 0.217357
5, 6, 7, 8, 9, 0.16399, 0.174113, 0.269399, 0.269784, 0.141587, 0.151709, 0.223357, 0.223857, 0.14131, 0.151431, 0.223515, 0.224013
4, 8, 9, 10, 11, 0.153594, 0.164185, 0.278665, 0.279212, 0.138756, 0.149312, 0.255024, 0.255571, 0.113372, 0.123952, 0.177994, 0.17875
4, 7, 9, 10, 11, 0.154921, 0.165345, 0.277875, 0.278123, 0.141789, 0.152189, 0.254182, 0.254433, 0.119269, 0.129732, 0.185736, 0.186222
4, 7, 8, 10, 11, 0.146327, 0.157045, 0.22347, 0.224219, 0.127797, 0.138496, 0.199156, 0.19996, 0.128925, 0.139615, 0.200751, 0.201531
4, 7, 8, 9, 11, 0.149875, 0.160461, 0.274027, 0.274467, 0.143125, 0.153693, 0.260144, 0.26059, 0.118854, 0.129457, 0.187608, 0.188277
4, 7, 8, 9, 10, 0.160362, 0.170893, 0.29155, 0.291713, 0.147958, 0.158485, 0.266776, 0.266979, 0.122577, 0.133191, 0.190214, 0.19074
4, 6, 9, 10, 11, 0.132489, 0.141918, 0.213879, 0.214153, 0.111679, 0.121085, 0.171828, 0.17218, 0.11004, 0.119439, 0.168601, 0.16895
4, 6, 8, 10, 11, 0.14611, 0.155779, 0.2523, 0.252871, 0.131585, 0.141226, 0.227701, 0.228284, 0.116637, 0.126304, 0.184227, 0.184943
4, 6, 8, 9, 11, 0.132193, 0.141918, 0.2176, 0.218095, 0.113804, 0.123506, 0.179186, 0.179774, 0.112359, 0.122068, 0.176002, 0.176609
4, 6, 8, 9, 10, 0.132691, 0.142303, 0.215025, 0.215333, 0.112958, 0.122556, 0.173435, 0.173871, 0.114107, 0.123693, 0.177261, 0.17766
4, 6, 7, 10, 11, 0.144205, 0.153667, 0.243655, 0.243918, 0.134081, 0.143526, 0.225724, 0.225985, 0.123565, 0.133049, 0.192952, 0.193325
4, 6, 7, 9, 11, 0.135623, 0.14502, 0.22056, 0.220695, 0.118514, 0.1279, 0.183467, 0.183688, 0.117393, 0.126797, 0.181163, 0.181415
4, 6, 7, 9, 10, 0.144006, 0.153059, 0.231113, 0.230936, 0.125735, 0.134778, 0.192097, 0.192028, 0.123872, 0.132937, 0.18724, 0.187218
4, 6, 7, 8, 11, 0.139913, 0.149526, 0.23922, 0.239698, 0.134613, 0.144209, 0.228042, 0.228521, 0.122586, 0.132214, 0.192349, 0.192945
4, 6, 7, 8, 10, 0.148706, 0.158413, 0.256944, 0.257199, 0.139757, 0.149462, 0.237839, 0.238121, 0.125847, 0.135598, 0.196525, 0.196964
4, 6, 7, 8, 9, 0.147436, 0.156963, 0.240289, 0.240434, 0.124516, 0.134033, 0.192641, 0.192889, 0.122947, 0.132487, 0.188882, 0.189174
4, 5, 9, 10, 11, 0.154149, 0.165207, 0.29014, 0.290521, 0.147893, 0.158944, 0.276056, 0.276466, 0.115081, 0.126261, 0.18111, 0.182037
4, 5, 8, 10, 11, 0.138851, 0.150019, 0.216625, 0.217656, 0.134647, 0.145821, 0.210679, 0.211752, 0.133941, 0.145112, 0.208888, 0.209966
4, 5, 8, 9, 11, 0.156299, 0.167319, 0.297589, 0.29812, 0.153288, 0.1643, 0.290078, 0.290617, 0.118284, 0.129354, 0.190344, 0.191283
4, 5, 8, 9, 10, 0.163198, 0.174096, 0.309381, 0.309564, 0.154864, 0.165777, 0.28911, 0.289359, 0.11826, 0.129349, 0.185275, 0.186149
4, 5, 7, 10, 11, 0.136214, 0.147509, 0.211303, 0.212228, 0.132773, 0.144066, 0.207132, 0.20807, 0.132458, 0.14375, 0.206196, 0.207137
4, 5, 7, 9, 11, 0.176292, 0.187248, 0.335337, 0.335497, 0.170753, 0.181706, 0.3204, 0.320576, 0.121411, 0.132492, 0.191742, 0.192473
4, 5, 7, 9, 10, 0.16551, 0.176133, 0.305806, 0.305721, 0.161499, 0.172132, 0.293964, 0.293913, 0.131661, 0.142492, 0.204134, 0.204674
4, 5, 7, 8, 11, 0.133334, 0.14435, 0.207595, 0.20858, 0.128938, 0.139955, 0.201043, 0.20206, 0.128645, 0.13966, 0.200331, 0.201347
4, 5, 7, 8, 10, 0.13506, 0.146198, 0.207435, 0.208298, 0.134118, 0.145256, 0.207083, 0.207945, 0.133842, 0.144979, 0.206084, 0.206949
4, 5, 7, 8, 9, 0.183036, 0.193696, 0.345907, 0.345849, 0.173841, 0.184507, 0.324925, 0.324892, 0.127525, 0.138389, 0.1991, 0.199757
4, 5, 6, 10, 11, 0.143117, 0.153466, 0.251332, 0.251878, 0.136659, 0.147001, 0.237718, 0.238302, 0.119726, 0.130146, 0.189948, 0.190813
4, 5, 6, 9, 11, 0.133438, 0.14349, 0.218001, 0.218474, 0.118507, 0.12856, 0.186277, 0.186893, 0.117919, 0.12797, 0.184713, 0.185338
4, 5, 6, 9, 10, 0.135037, 0.144722, 0.216227, 0.216441, 0.121229, 0.130913, 0.188068, 0.188433, 0.118445, 0.128173, 0.180327, 0.180798
4, 5, 6, 8, 11, 0.145871, 0.156171, 0.256487, 0.257186, 0.142448, 0.152737, 0.248488, 0.249204, 0.123671, 0.134012, 0.197348, 0.198307
4, 5, 6, 8, 10, 0.149769, 0.160067, 0.26711, 0.267554, 0.14271, 0.15302, 0.249203, 0.249713, 0.122618, 0.133029, 0.193808, 0.194651
4, 5, 6, 8, 9, 0.144723, 0.15465, 0.235642, 0.236064, 0.123833, 0.133765, 0.193619, 0.194175, 0.121995, 0.131944, 0.188616, 0.189234
4, 5, 6, 7, 11, 0.157202, 0.167502, 0.281126, 0.28146, 0.152256, 0.162554, 0.26644, 0.266809, 0.12598, 0.136362, 0.198133, 0.198829
4, 5, 6, 7, 10, 0.160251, 0.170132, 0.280025, 0.280134, 0.155839, 0.165732, 0.267422, 0.267572, 0.137745, 0.147745, 0.215981, 0.216441
4, 5, 6, 7, 9, 0.179622, 0.189008, 0.296613, 0.296673, 0.148884, 0.158283, 0.23631, 0.236493, 0.145719, 0.155164, 0.227693, 0.227973
4, 5, 6, 7, 8, 0.162005, 0.172015, 0.287997, 0.288226, 0.15368, 0.1637, 0.267804, 0.268083, 0.129151, 0.139282, 0.201831, 0.2025
3, 8, 9, 10, 11, 0.126945, 0.136742, 0.199318, 0.199939, 0.114044, 0.123821, 0.179204, 0.179844, 0.113102, 0.122882, 0.177021, 0.177668
3, 7, 9, 10, 11, 0.127465, 0.136929, 0.19811, 0.198416, 0.11793, 0.127381, 0.183858, 0.184159, 0.118207, 0.127652, 0.181793, 0.182089
3, 7, 8, 10, 11, 0.151429, 0.161271, 0.235979, 0.23661, 0.139677, 0.149509, 0.22121, 0.221867, 0.135949, 0.145784, 0.212265, 0.21294
3, 7, 8, 9, 11, 0.119733, 0.129458, 0.188638, 0.189173, 0.114382, 0.124093, 0.180051, 0.18059, 0.113771, 0.123487, 0.17839, 0.178934
3, 7, 8, 9, 10, 0.126693, 0.136331, 0.197376, 0.197691, 0.121602, 0.131232, 0.189762, 0.190078, 0.120917, 0.130549, 0.18795, 0.188272
3, 6, 9, 10, 11, 0.126346, 0.134808, 0.191848, 0.192094, 0.116655, 0.125095, 0.176525, 0.176772, 0.116312, 0.124758, 0.175399, 0.175653
3, 6, 8, 10, 11, 0.135418, 0.144411, 0.2142, 0.214835, 0.125008, 0.133981, 0.198476, 0.19912, 0.12306, 0.132046, 0.194049, 0.194721
3, 6, 8, 9, 11, 0.120962, 0.129928, 0.185472, 0.186054, 0.112824, 0.121755, 0.172719, 0.173303, 0.111591, 0.120515, 0.169001, 0.169585
3, 6, 8, 9, 10, 0.123217, 0.131918, 0.187651, 0.187921, 0.116226, 0.12491, 0.176101, 0.176387, 0.11616, 0.124852, 0.175285, 0.175578
3, 6, 7, 10, 11, 0.136638, 0.145189, 0.215386, 0.215642, 0.132174, 0.140701, 0.208101, 0.208347, 0.130734, 0.13929, 0.204545, 0.204811
3, 6, 7, 9, 11, 0.121701, 0.129998, 0.185459, 0.185487, 0.116119, 0.124393, 0.176195, 0.17623, 0.115606, 0.123891, 0.174548, 0.174591
3, 6, 7, 9, 10, 0.132922, 0.140797, 0.201169, 0.200854, 0.127431, 0.135286, 0.19168, 0.191368, 0.127173, 0.135041, 0.190452, 0.190152
3, 6, 7, 8, 11, 0.131252, 0.139997, 0.208694, 0.209175, 0.127505, 0.13622, 0.202393, 0.202864, 0.125885, 0.13464, 0.198644, 0.199147
3, 6, 7, 8, 10, 0.135506, 0.144334, 0.214497, 0.214763, 0.131869, 0.140673, 0.207767, 0.20802, 0.130102, 0.138932, 0.203538, 0.203818
3, 6, 7, 8, 9, 0.127686, 0.136177, 0.195515, 0.195569, 0.121659, 0.130125, 0.184997, 0.185056, 0.120901, 0.129377, 0.18304, 0.183114
3, 5, 9, 10, 11, 0.112793, 0.123331, 0.177018, 0.177873, 0.108127, 0.118652, 0.169323, 0.170204, 0.107589, 0.118117, 0.167927, 0.168815
3, 5, 8, 10, 11, 0.117825, 0.128459, 0.185426, 0.186562, 0.113546, 0.124171, 0.178517, 0.179692, 0.112307, 0.122931, 0.175472, 0.17666
3, 5, 8, 9, 11, 0.110169, 0.120696, 0.174692, 0.175677, 0.108464, 0.118976, 0.171504, 0.172498, 0.107706, 0.118224, 0.169549, 0.170557
3, 5, 8, 9, 10, 0.113894, 0.124367, 0.179195, 0.180009, 0.111741, 0.122204, 0.175188, 0.176013, 0.111158, 0.121624, 0.173585, 0.174422
3, 5, 7, 10, 11, 0.117499, 0.128145, 0.181316, 0.182272, 0.11564, 0.126279, 0.178236, 0.179201, 0.114657, 0.125294, 0.175836, 0.17681
3, 5, 7, 9, 11, 0.110919, 0.121307, 0.173801, 0.174515, 0.110822, 0.121206, 0.173163, 0.173878, 0.110233, 0.120616, 0.171672, 0.17239
3, 5, 7, 9, 10, 0.12459, 0.134719, 0.193166, 0.193605, 0.124053, 0.134175, 0.192244, 0.192674, 0.123456, 0.133584, 0.190657, 0.1911
3, 5, 7, 8, 11, 0.115483, 0.125881, 0.178613, 0.179671, 0.114161, 0.124548, 0.175731, 0.176796, 0.112842, 0.123229, 0.172785, 0.173863
3, 5, 7, 8, 10, 0.118849, 0.129421, 0.183749, 0.184647, 0.117877, 0.128443, 0.182026, 0.182923, 0.116926, 0.127487, 0.179466, 0.180374
3, 5, 7, 8, 9, 0.117871, 0.128142, 0.185316, 0.185952, 0.116671, 0.126937, 0.182757, 0.183389, 0.116046, 0.126314, 0.181032, 0.181675
3, 5, 6, 10, 11, 0.117101, 0.126976, 0.183998, 0.184861, 0.111987, 0.121846, 0.175104, 0.175991, 0.111018, 0.120893, 0.172768, 0.173685
3, 5, 6, 9, 11, 0.110473, 0.120115, 0.169282, 0.169969, 0.106483, 0.116096, 0.1624, 0.16311, 0.106029, 0.115654, 0.160944, 0.161671
3, 5, 6, 9, 10, 0.119906, 0.129071, 0.182041, 0.182353, 0.114911, 0.12406, 0.17344, 0.173792, 0.113802, 0.12292, 0.170401, 0.17074
3, 5, 6, 8, 11, 0.119417, 0.129268, 0.189494, 0.190476, 0.117092, 0.126919, 0.184074, 0.185065, 0.115271, 0.125127, 0.180653, 0.181687
3, 5, 6, 8, 10, 0.11902, 0.128879, 0.187853, 0.188675, 0.115553, 0.1254, 0.181029, 0.181868, 0.114389, 0.124253, 0.178224, 0.1791
3, 5, 6, 8, 9, 0.11631, 0.125872, 0.178683, 0.179325, 0.110288, 0.119822, 0.168011, 0.168679, 0.109938, 0.119484, 0.166725, 0.167414
3, 5, 6, 7, 11, 0.117427, 0.127135, 0.183791, 0.18449, 0.11537, 0.125067, 0.179118, 0.179827, 0.114431, 0.124141, 0.177095, 0.177825
3, 5, 6, 7, 10, 0.130387, 0.139825, 0.202873, 0.203277, 0.128718, 0.138147, 0.199164, 0.199565, 0.127698, 0.137127, 0.196776, 0.197195
3, 5, 6, 7, 9, 0.138689, 0.14741, 0.214058, 0.214131, 0.131402, 0.140105, 0.200638, 0.200746, 0.130934, 0.139651, 0.199191, 0.199319
3, 5, 6, 7, 8, 0.12401, 0.133664, 0.19523, 0.195871, 0.120501, 0.130146, 0.188079, 0.188732, 0.119784, 0.129428, 0.1862, 0.186867
3, 4, 9, 10, 11, 0.112427, 0.122402, 0.175915, 0.176425, 0.108259, 0.118213, 0.169386, 0.169884, 0.107749, 0.117708, 0.168003, 0.168509
3, 4, 8, 10, 11, 0.117327, 0.127603, 0.184142, 0.185053, 0.1139, 0.124161, 0.178504, 0.179427, 0.112771, 0.123032, 0.175613, 0.176544
3, 4, 8, 9, 11, 0.110011, 0.120092, 0.174542, 0.17524, 0.10826, 0.11832, 0.171175, 0.17186, 0.107586, 0.117655, 0.169504, 0.170207
3, 4, 8, 9, 10, 0.113773, 0.12374, 0.178347, 0.17884, 0.111866, 0.121814, 0.175072, 0.17555, 0.111289, 0.121244, 0.173523, 0.174016
3, 4, 7, 10, 11, 0.118375, 0.128526, 0.181788, 0.18242, 0.117218, 0.127361, 0.179486, 0.180112, 0.116152, 0.126292, 0.1771, 0.177728
3, 4, 7, 9, 11, 0.111874, 0.121711, 0.175072, 0.17541, 0.111061, 0.120887, 0.173543, 0.17387, 0.110613, 0.120442, 0.172194, 0.172526
3, 4, 7, 9, 10, 0.125966, 0.135426, 0.194851, 0.194875, 0.124849, 0.134296, 0.192989, 0.192993, 0.12434, 0.133792, 0.191426, 0.191443
3, 4, 7, 8, 11, 0.11585, 0.125898, 0.178189, 0.179018, 0.114843, 0.124877, 0.175853, 0.176673, 0.113069, 0.1231, 0.172231, 0.173059
3, 4, 7, 8, 10, 0.119284, 0.129394, 0.18316, 0.18375, 0.118612, 0.128714, 0.181816, 0.182395, 0.118053, 0.128156, 0.180469, 0.181054
3, 4, 7, 8, 9, 0.118652, 0.1284, 0.186278, 0.186568, 0.116779, 0.126515, 0.182761, 0.183036, 0.116541, 0.126279, 0.181619, 0.181902
3, 4, 6, 10, 11, 0.117643, 0.126919, 0.184633, 0.185116, 0.113028, 0.122289, 0.176267, 0.176758, 0.111975, 0.121254, 0.17393, 0.174444
3, 4, 6, 9, 11, 0.111585, 0.120308, 0.170052, 0.170166, 0.107138, 0.115841, 0.162645, 0.162762, 0.106853, 0.115571, 0.161665, 0.161801
3, 4, 6, 9, 10, 0.12051, 0.128702, 0.181855, 0.181592, 0.115418, 0.123585, 0.173218, 0.17295, 0.115068, 0.123239, 0.171832, 0.171578
3, 4, 6, 8, 11, 0.119044, 0.128407, 0.188892, 0.189575, 0.116786, 0.12613, 0.183733, 0.184414, 0.114919, 0.12429, 0.180184, 0.180901
3, 4, 6, 8, 10, 0.119577, 0.128891, 0.18806, 0.188542, 0.115994, 0.125295, 0.181117, 0.181602, 0.114974, 0.124285, 0.178737, 0.179243
3, 4, 6, 8, 9, 0.116406, 0.125044, 0.177574, 0.177658, 0.110266, 0.118879, 0.167073, 0.167151, 0.109977, 0.118602, 0.165893, 0.165994
3, 4, 6, 7, 11, 0.118859, 0.127987, 0.185612, 0.185935, 0.116138, 0.12525, 0.17999, 0.180309, 0.115781, 0.12489, 0.179047, 0.179367
3, 4, 6, 7, 10, 0.133021, 0.141739, 0.206485, 0.206461, 0.130436, 0.139134, 0.201072, 0.201027, 0.129073, 0.137773, 0.198123, 0.198091
3, 4, 6, 7, 9, 0.13909, 0.146776, 0.213023, 0.212528, 0.131952, 0.139617, 0.199949, 0.19946, 0.131599, 0.139272, 0.198677, 0.198206
3, 4, 6, 7, 8, 0.125019, 0.134112, 0.196185, 0.196475, 0.120852, 0.129928, 0.188054, 0.188339, 0.120174, 0.129245, 0.186294, 0.186585
3, 4, 5, 10, 11, 0.114864, 0.125608, 0.18045, 0.18147, 0.1152, 0.125936, 0.180351, 0.181365, 0.114699, 0.125435, 0.178812, 0.179833
3, 4, 5, 9, 11, 0.110799, 0.121218, 0.176163, 0.176861, 0.112203, 0.122611, 0.178252, 0.178926, 0.111293, 0.121707, 0.176224, 0.176916
3, 4, 5, 9, 10, 0.121389, 0.131484, 0.190244, 0.190663, 0.121231, 0.131314, 0.189814, 0.190215, 0.120492, 0.130579, 0.18799, 0.188408
3, 4, 5, 8, 11, 0.144866, 0.155229, 0.229007, 0.229903, 0.145696, 0.156051, 0.230323, 0.231203, 0.143458, 0.153811, 0.226668, 0.227557
3, 4, 5, 8, 10, 0.118303, 0.128901, 0.185678, 0.186609, 0.118067, 0.128657, 0.184824, 0.185747, 0.11768, 0.12827, 0.183826, 0.184755
3, 4, 5, 8, 9, 0.116485, 0.126702, 0.185396, 0.185997, 0.116301, 0.126507, 0.184425, 0.185005, 0.115473, 0.125684, 0.182509, 0.183108
3, 4, 5, 7, 11, 0.114122, 0.12469, 0.175757, 0.176678, 0.115383, 0.125948, 0.17733, 0.178235, 0.114731, 0.125295, 0.176038, 0.176948
3, 4, 5, 7, 10, 0.132184, 0.142467, 0.202551, 0.203105, 0.13216, 0.14244, 0.202412, 0.202955, 0.131533, 0.141813, 0.201194, 0.201741
3, 4, 5, 7, 9, 0.138834, 0.148485, 0.218807, 0.219006, 0.137563, 0.147203, 0.21659, 0.216789, 0.137057, 0.1467, 0.214718, 0.214939
3, 4, 5, 7, 8, 0.119992, 0.130403, 0.18531, 0.186112, 0.119879, 0.130285, 0.184519, 0.185307, 0.119554, 0.129959, 0.183811, 0.184603
3, 4, 5, 6, 11, 0.119535, 0.129401, 0.189573, 0.190301, 0.119524, 0.129376, 0.188743, 0.189459, 0.11728, 0.127133, 0.184584, 0.185325
3, 4, 5, 6, 10, 0.126896, 0.136392, 0.198755, 0.199193, 0.125557, 0.135041, 0.195996, 0.196421, 0.124329, 0.133821, 0.193467, 0.193913
3, 4, 5, 6, 9, 0.169849, 0.178218, 0.272379, 0.272407, 0.158434, 0.166788, 0.251084, 0.251096, 0.157547, 0.16591, 0.249094, 0.249127
3, 4, 5, 6, 8, 0.126552, 0.136261, 0.201021, 0.20166, 0.12498, 0.134674, 0.196936, 0.197568, 0.123279, 0.132985, 0.193602, 0.194262
3, 4, 5, 6, 7, 0.142725, 0.151794, 0.225925, 0.226154, 0.139888, 0.148946, 0.22027, 0.220504, 0.139451, 0.1485, 0.219078, 0.219341
2, 8, 9, 10, 11, 0.134048, 0.144889, 0.235735, 0.23636, 0.111253, 0.122077, 0.190693, 0.191487, 0.109887, 0.120737, 0.179952, 0.18084
2, 7, 9, 10, 11, 0.120021, 0.130707, 0.201763, 0.202286, 0.106097, 0.116801, 0.173138, 0.173817, 0.103138, 0.113894, 0.157993, 0.158866
2, 7, 8, 10, 11, 0.120026, 0.131175, 0.18256, 0.183859, 0.112938, 0.124082, 0.172677, 0.174016, 0.112657, 0.123801, 0.172163, 0.173505
2, 7, 8, 9, 11, 0.116265, 0.126944, 0.202908, 0.203493, 0.104887, 0.115591, 0.174211, 0.175, 0.101597, 0.112349, 0.157637, 0.158643
2, 7, 8, 9, 10, 0.119395, 0.130012, 0.197616, 0.198196, 0.111214, 0.121843, 0.179971, 0.180658, 0.108573, 0.119247, 0.166427, 0.167295
2, 6, 9, 10, 11, 0.115064, 0.124668, 0.176178, 0.176589, 0.0977282, 0.107351, 0.143746, 0.144364, 0.0992857, 0.108882, 0.147406, 0.147945
2, 6, 8, 10, 11, 0.128916, 0.138953, 0.217716, 0.218267, 0.109632, 0.119663, 0.181718, 0.182414, 0.108418, 0.118516, 0.175223, 0.176052
2, 6, 8, 9, 11, 0.111377, 0.121155, 0.174906, 0.175449, 0.097853, 0.10763, 0.149539, 0.150238, 0.0977159, 0.107502, 0.147928, 0.148664
2, 6, 8, 9, 10, 0.111819, 0.121405, 0.170222, 0.170715, 0.0984133, 0.108015, 0.143306, 0.144022, 0.100654, 0.110228, 0.149317, 0.149927
2, 6, 7, 10, 11, 0.120584, 0.130426, 0.196703, 0.197139, 0.109604, 0.119478, 0.175425, 0.175983, 0.107341, 0.11729, 0.165216, 0.165966
2, 6, 7, 9, 11, 0.10915, 0.118533, 0.166037, 0.166372, 0.096938, 0.106366, 0.14114, 0.141692, 0.0978736, 0.107268, 0.143148, 0.143647
